"","scan_date","first_seen","last_seen","total","size","times_submitted","harmless_votes","malicious_votes","positives","submission.submitter_country","additional_info.exiftool.FileType","additional_info.androguard.TargetSdkVersion","scans.Bkav.result","scans.Lionic.result","scans.ClamAV.result","scans.CMC.result","scans.CAT-QuickHeal.result","scans.McAfee.result","scans.ALYac.result","scans.Malwarebytes.result","scans.VIPRE.result","scans.Sangfor.result","scans.K7AntiVirus.result","scans.Alibaba.result","scans.K7GW.result","scans.Trustlook.result","scans.Arcabit.result","scans.Baidu.result","scans.Cyren.result","scans.SymantecMobileInsight.result","scans.Symantec.result","scans.ESET-NOD32.result","scans.TrendMicro-HouseCall.result","scans.Avast.result","scans.Cynet.result","scans.Kaspersky.result","scans.BitDefender.result","scans.NANO-Antivirus.result","scans.SUPERAntiSpyware.result","scans.MicroWorld-eScan.result","scans.Rising.result","scans.Ad-Aware.result","scans.Comodo.result","scans.F-Secure.result","scans.DrWeb.result","scans.Zillya.result","scans.TrendMicro.result","scans.McAfee-GW-Edition.result","scans.FireEye.result","scans.Emsisoft.result","scans.Ikarus.result","scans.Avast-Mobile.result","scans.Jiangmin.result","scans.Avira.result","scans.Antiy-AVL.result","scans.Kingsoft.result","scans.Gridinsoft.result","scans.Microsoft.result","scans.ViRobot.result","scans.ZoneAlarm.result","scans.GData.result","scans.BitDefenderFalx.result","scans.AhnLab-V3.result","scans.BitDefenderTheta.result","scans.TACHYON.result","scans.VBA32.result","scans.Zoner.result","scans.Tencent.result","scans.Yandex.result","scans.MAX.result","scans.MaxSecure.result","scans.Fortinet.result","scans.Panda.result","scans.Sophos.result","scans.Elastic.result","scans.AVG.result","scans.Cylance.result","scans.SentinelOne.result"
"88",2021-11-03 07:46:05,2021-11-03 07:46:05,2021-11-03 07:46:05,62,773772,1,0,0,35,"US","ZIP",22,NA,"Trojan.AndroidOS.SpyNote.C!c",NA,NA,"Android.Spy.GEN27587","Android/Tripoli",NA,NA,NA,"Malware.Android-Script.Save.557766d0",NA,NA,"Spyware ( 005383381 )","Android.Malware.General (score:4)","Trojan.Generic.D2AE5D0C",NA,"AndroidOS/Banker.L",NA,NA,"a variant of Android/Spy.Agent.BAT",NA,"Android:SpyMax-D [Spy]","Malicious (score: 99)","HEUR:Trojan-Spy.AndroidOS.SpyNote.an","Trojan.GenericKD.44981516","Trojan.Android.Mlw.flfkkg",NA,"Trojan.GenericKD.44981516",NA,NA,"Malware@#28omzbaexgv12",NA,"Android.Backdoor.685.origin",NA,NA,"Android/Tripoli","Trojan.GenericKD.44981516","Trojan.GenericKD.44981516 (B)","Trojan.AndroidOS.SpyNote","Android:Evo-gen [Trj]",NA,"ANDROID/Banker.FAAR.Gen","Trojan/Generic.ASMalwAD.372",NA,NA,"Ransom:Win32/Eris",NA,"HEUR:Trojan-Spy.AndroidOS.SpyNote.an","Trojan.GenericKD.44981516","Android.Riskware.FakeApp.MV","Spyware/Android.Agent.733520",NA,NA,NA,NA,NA,"Trojan.Mober.bSzBF9.5","malware (ai score=82)","Android.spynote.j","Android/SpyNote.AN!tr.spy",NA,"Andr/Spy-AZW",NA,"Android:SpyMax-D [Spy]",NA,NA
"89",2021-11-03 07:40:04,2018-04-06 06:35:31,2021-11-03 07:40:04,59,6012,2,0,0,27,"CZ","DEX",NA,NA,"Trojan.AndroidOS.Generic.C!c",NA,NA,NA,"Artemis!56B17A7B2031",NA,NA,NA,"Malware.Generic-Script.Save.8a3da88b",NA,NA,"Trojan ( 0051a3c71 )",NA,NA,NA,"AndroidOS/GhostPush.C.gen!Eldorado","AppRisk:Generisk","Trojan.Gen.2","a variant of Android/TrojanDropper.Shedun.V",NA,"Android:Revo-OU [Trj]","Malicious (score: 99)","HEUR:Trojan-Dropper.AndroidOS.Wapnor.a",NA,"Trojan.Android.MLW.ebzlbe",NA,NA,NA,NA,"Malware@#3tsbxldi47agv",NA,"Android.DownLoader.329.origin","Dropper.Shedun.Android.205814",NA,"Artemis!Trojan",NA,NA,"Trojan-Dropper.AndroidOS.Shedun","Android:Shedun-V [Trj]",NA,"ANDROID/Agent.hutg","Trojan/Generic.ASMalwAD.4F",NA,NA,"TrojanDropper:AndroidOS/Shedun.A!MTB",NA,NA,NA,NA,"PUP/Android.Agent.839002",NA,NA,NA,NA,"Dos.Trojan-dropper.Piom.Sxen",NA,"malware (ai score=95)","Android.wapnor.a","Android/Shedun.AC!tr",NA,NA,NA,"Android:Revo-OU [Trj]",NA,NA
"90",2021-11-03 09:13:36,2021-11-03 09:13:36,2021-11-03 09:13:36,63,14941837,1,0,0,17,"KR","ZIP",22,NA,NA,NA,NA,"Android.Fakecalls.GEN45163",NA,NA,NA,NA,NA,NA,NA,"Trojan ( 0055e4881 )","Android.PUA.DebugKey",NA,NA,"AndroidOS/Trojan.WBAO-9",NA,NA,"a variant of Android/TrojanDropper.Agent.IZK",NA,NA,"Malicious (score: 99)","HEUR:Trojan-Banker.AndroidOS.Fakecalls.k",NA,NA,NA,NA,NA,NA,NA,NA,"Android.Spy.914.origin",NA,NA,NA,NA,NA,"Trojan-Dropper.AndroidOS.Agent","Android:Evo-gen [Trj]",NA,"ANDROID/Banker.FKCG.Gen",NA,NA,NA,"TrojanDropper:AndroidOS/BankerAgent.X",NA,"HEUR:Trojan-Banker.AndroidOS.Fakecalls.k",NA,"Android.Riskware.Agent.JMB","PUP/Android.FLPrev.1039239",NA,NA,NA,NA,NA,NA,NA,NA,"Android/Agent.DSI!tr",NA,"Andr/Xgen2-ZA",NA,NA,NA,NA
"91",2021-11-03 07:52:13,2016-01-30 10:19:53,2021-11-03 07:52:13,59,1152,29,0,0,26,"CZ","DEX",NA,NA,"Trojan.AndroidOS.Agent.C!c",NA,NA,NA,"Artemis!B015F717E76B",NA,NA,NA,"Malware.Android-Script.Save.6bf4e75c",NA,NA,"Trojan ( 004c3c841 )",NA,NA,NA,"AndroidOS/SMSPay.A",NA,"Trojan.Gen.2","a variant of Android/TrojanDropper.Agent.AEV",NA,"Android:Dropper-ZQ [Trj]","Malicious (score: 99)","HEUR:Trojan-Dropper.AndroidOS.Agent.v",NA,"Trojan.Android.Mlw.ejnyrs",NA,NA,NA,NA,NA,NA,"Android.Packed.12932","Downloader.OpenConnection.JS.175161",NA,"Artemis!Trojan",NA,NA,"AndroidOS.Dropper.Agent","Android:Revo-OP [Trj]","TrojanDropper.AndroidOS.mtv","ANDROID/Dropper.Agent.AC.Gen","Trojan/Generic.ASMalwAD.2D",NA,NA,"Trojan:Win32/Occamy.C88",NA,NA,NA,NA,"PUP/Android.Noico.48677",NA,NA,NA,NA,"Dos.Trojan-dropper.Agent.Pauv",NA,"malware (ai score=100)",NA,"Android/Agent.AEV!tr",NA,"Andr/Dropr-GP",NA,"Android:Dropper-ZQ [Trj]",NA,NA
"92",2021-11-03 07:40:00,2017-10-27 12:02:22,2021-11-03 07:40:00,59,1914076,5,0,0,22,"CZ","DEX",NA,NA,"Adware.AndroidOS.Generic.A!c",NA,NA,NA,"Artemis!97EE1B59EFFE",NA,NA,NA,"Malware.Android-Script.Save.60d7c40f",NA,NA,NA,NA,NA,NA,NA,NA,"Trojan.Gen.MBT","a variant of Android/Agent.AUT",NA,"Android:Uten-DC [Trj]","Malicious (score: 99)","HEUR:Trojan-Downloader.AndroidOS.Agent.gz",NA,NA,NA,NA,NA,NA,"ApplicUnwnt@#l0kiy33u75y0",NA,"Android.Triada.244","Trojan.Agent.Android.324148",NA,"Artemis!Trojan",NA,NA,"PUA.AndroidOS.Skymobi","Android:Uten-DC [Trj]",NA,"ANDROID/Spy.Agent.AHD.Gen","Trojan/Generic.ASMalwAD.6F0",NA,NA,"Misleading:AndroidOS/SmsReg.A!xp",NA,"HEUR:Trojan-Downloader.AndroidOS.Agent.gz",NA,NA,"PUP/Android.SmsPay.335570",NA,NA,NA,NA,"Dos.Adware.Agent.Hwmw",NA,NA,NA,"Android/Agent.EE!tr",NA,NA,NA,"Android:Uten-DC [Trj]",NA,NA
"93",2021-11-03 07:39:27,2019-01-27 15:37:29,2021-11-03 07:39:27,60,560344,2,0,0,25,"CZ","DEX",NA,NA,"Riskware.AndroidOS.Agent.z!c","Andr.Malware.Lovetrap-6804615-0",NA,NA,"Artemis!21B2930EE550",NA,NA,NA,"Malware.Android-Script.Save.399a83fe",NA,NA,"Trojan ( 005360091 )",NA,NA,NA,"AndroidOS/Trojan.MNMA-5","AppRisk:Generisk","PUA.Gen.2","a variant of Android/Lovetrap.R",NA,"Android:Agent-MGA [PUP]","Malicious (score: 99)","not-a-virus:HEUR:Monitor.AndroidOS.Agent.by",NA,"Trojan.Android.Anxin.eeatdx",NA,NA,NA,NA,"ApplicUnwnt@#2dq9fn4utijl9",NA,"Program.Anxin.2.origin",NA,NA,"Artemis",NA,NA,"Trojan.AndroidOS.Lovetrap","Android:Agent-MGA [PUP]",NA,"PUA/Stalk.LoveTrack.SRKH.Gen","Trojan/Generic.ASMalwAD.72",NA,NA,NA,NA,"not-a-virus:HEUR:Monitor.AndroidOS.Agent.by",NA,NA,"Spyware/Android.Lovetrap.405835",NA,NA,NA,NA,NA,NA,NA,"Virus.Monitor.AndroidOS.Agent.byft5","Android/Agent.BY!tr",NA,NA,NA,"Android:Agent-MGA [PUP]",NA,NA
"94",2021-11-03 07:40:11,2018-08-07 23:47:10,2021-11-03 07:40:11,60,5884,2,0,0,27,"CZ","DEX",NA,NA,"Trojan.AndroidOS.Generic.C!c",NA,NA,NA,"Artemis!3A9D8BF77A82",NA,NA,NA,"Malware.Generic-Script.Save.7aca0ed9",NA,NA,"Trojan ( 0051a3c71 )",NA,NA,NA,"AndroidOS/GhostPush.C.gen!Eldorado","AppRisk:Generisk","Trojan.Gen.2","a variant of Android/TrojanDropper.Shedun.V",NA,"Android:Revo-OU [Trj]","Malicious (score: 99)","HEUR:Trojan-Dropper.AndroidOS.Wapnor.a",NA,"Trojan.Android.MLW.ebzlbe",NA,NA,NA,NA,"Malware@#3byy5ycyo1yuk","Malware.ANDROID/Agent.hutg","Android.DownLoader.329.origin",NA,NA,"Artemis!Trojan",NA,NA,"Trojan-Dropper.AndroidOS.Shedun","Android:Shedun-V [Trj]",NA,"ANDROID/Agent.hutg","Trojan[Dropper]/Android.Shedun.v",NA,NA,"TrojanDropper:AndroidOS/Shedun.A!MTB",NA,"HEUR:Trojan-Dropper.AndroidOS.Wapnor.a",NA,NA,"PUP/Android.Agent.839002",NA,NA,NA,NA,"Dos.Trojan-dropper.Wapnor.Lmbl",NA,NA,"Android.wapnor.a","Android/Shedun.AC!tr",NA,NA,NA,"Android:Revo-OU [Trj]",NA,NA
"95",2021-11-03 00:17:42,2021-11-03 00:17:42,2021-11-03 00:17:42,63,4804230,1,0,0,28,"CA","ZIP",21,NA,NA,NA,NA,"Android.SMSReg.A (PUP)","Artemis!372D9FBEAB97",NA,NA,NA,"Malware.Android-Script.Save.9f14b72c",NA,NA,"Trojan ( 004ddbbd1 )","Android.PUA.DebugKey",NA,NA,"AndroidOS/SMSreg.AE.gen!Eldorado","AdLibrary:Generisk",NA,"Android/SMSreg.UA potentially unsafe",NA,"Android:Agent-MFE [PUP]","Malicious (score: 99)","not-a-virus:HEUR:RiskTool.AndroidOS.SMSreg.mq",NA,"Riskware.Android.SmsSend.gczwrm",NA,NA,NA,NA,NA,NA,"Android.SmsSend.15340","Downloader.OpenConnection.JS.131615",NA,"ANDROID/Smsreg.a",NA,NA,"Trojan.AndroidOS.SMSReg","Android:Evo-gen [Trj]",NA,"ANDROID/SmsReg.YBD.Gen","Trojan/Generic.ASMalwAD.18","Android.RISKWARE.pornapp.a.(kcloud)",NA,"Ransom:Win32/Eris",NA,"not-a-virus:HEUR:RiskTool.AndroidOS.SMSreg.mq",NA,"Android.Riskware.SMSReg.QE","PUP/Android.SmsPay.63460",NA,NA,NA,NA,NA,NA,NA,"Android.Generic.a","Riskware/Generic.Z.9DAC0B!Android",NA,"Android Riskware SmsReg (PUA)",NA,"Android:Agent-MFE [PUP]",NA,NA
"96",2021-11-03 07:40:21,2018-01-03 15:40:44,2021-11-03 07:40:21,59,6000,4,0,0,27,"CZ","DEX",NA,NA,"Trojan.AndroidOS.Generic.C!c",NA,NA,NA,"Artemis!E73BD0B90AF0",NA,NA,NA,"Malware.Generic-Script.Save.94e3ad16",NA,NA,"Trojan ( 0051a3c71 )",NA,NA,NA,"AndroidOS/GhostPush.C.gen!Eldorado",NA,"Trojan.Gen.MBT","a variant of Android/TrojanDropper.Shedun.V",NA,"Android:Revo-OU [Trj]","Malicious (score: 99)","HEUR:Trojan-Dropper.AndroidOS.Wapnor.a",NA,"Trojan.Android.MLW.ebzlbe",NA,NA,NA,NA,"Malware@#3hd35ebf2xjb5",NA,"Android.DownLoader.329.origin","Dropper.Wapnor.Android.132190",NA,"Artemis!Trojan",NA,NA,"Trojan-Dropper.AndroidOS.Shedun","Android:Shedun-V [Trj]",NA,"ANDROID/Agent.hutg","Trojan/Generic.ASMalwAD.735",NA,NA,"TrojanDropper:AndroidOS/Shedun.A!MTB",NA,"HEUR:Trojan-Dropper.AndroidOS.Wapnor.a",NA,NA,"PUP/Android.Agent.839002",NA,NA,NA,NA,"Dos.Trojan-dropper.Piom.Ajbn",NA,"malware (ai score=95)","Android.wapnor.a","Android/Shedun.AC!tr",NA,NA,NA,"Android:Revo-OU [Trj]",NA,NA
"97",2021-11-03 08:44:11,2015-06-01 05:49:59,2021-11-03 08:44:11,58,674204,3,0,0,15,"CZ","DEX",NA,NA,"Riskware.AndroidOS.Generic.z!c",NA,NA,NA,"Artemis!217286377FEC",NA,NA,NA,NA,NA,NA,"Adware ( 005330e81 )",NA,NA,NA,"AndroidOS/Youmi.B",NA,NA,"a variant of Android/AdDisplay.Youmi.A potentially unwanted",NA,NA,"Malicious (score: 99)",NA,NA,"Riskware.Android.Youmi.dgtfhy",NA,NA,NA,NA,"ApplicUnwnt@#2vjdaqarj6x2s",NA,NA,NA,NA,"Artemis",NA,NA,"PUA.AndroidOS.Youmi",NA,NA,"ADWARE/ANDR.Youmi.B.Gen","Trojan/Generic.ASMalwAD.148",NA,NA,"PUA:Win32/Bitrepeyp.B",NA,NA,NA,NA,"PUP/Android.Youmi.20759",NA,NA,NA,NA,NA,NA,NA,NA,"Android/Generic.Z.8EF9C5!tr",NA,NA,NA,NA,NA,NA
"98",2021-11-03 07:49:58,2021-11-03 07:49:58,2021-11-03 07:49:58,60,2678380,1,0,0,20,"US","ZIP",22,NA,"Adware.AndroidOS.HiddenAd.A!c",NA,NA,"Android.Agent.A3c34",NA,NA,NA,NA,NA,NA,NA,"Trojan ( 0057e8751 )",NA,NA,NA,"AndroidOS/Trojan.LPPA-41",NA,NA,"a variant of Android/TrojanDropper.Agent.GZB",NA,NA,"Malicious (score: 99)","not-a-virus:HEUR:AdWare.AndroidOS.HiddenAd.ot",NA,"Riskware.Android.HiddenAd.jagusa",NA,NA,NA,NA,NA,NA,"Android.HiddenAds.2523","Dropper.Agent.Android.265060",NA,NA,NA,NA,"Trojan-Dropper.AndroidOS.Agent","Android:Evo-gen [Trj]",NA,"ANDROID/Agent.MER.Gen","Trojan/Generic.ASMalwAD.54",NA,NA,"Trojan:Script/Sabsik.FL.B!ml",NA,"not-a-virus:HEUR:AdWare.AndroidOS.Adlo.a",NA,"Android.Trojan.Downloader.DN","PUP/Android.Hidad.1030260",NA,NA,NA,NA,NA,NA,NA,NA,"Android/Agent.GZB!tr",NA,"Andr/Xgen2-YR",NA,NA,NA,NA
"99",2021-11-03 08:27:19,2021-11-03 08:27:19,2021-11-03 08:27:19,59,2228618,1,0,0,16,"CA","ZIP",29,NA,NA,NA,NA,"Android.ScytheSCF.PC","Artemis!58B808BA0B90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AppRisk:Generisk",NA,"a variant of Android/Spy.Agent.BTN",NA,NA,"Malicious (score: 99)","HEUR:Trojan-Spy.AndroidOS.Agent.zq",NA,NA,NA,NA,NA,NA,NA,NA,"Android.SmsSpy.11001",NA,NA,"Artemis",NA,NA,NA,"Android:Evo-gen [Trj]",NA,"ANDROID/SpyAgent.FKFL.Gen",NA,NA,NA,"Trojan:Script/Wacatac.B!ml",NA,"HEUR:Trojan-Spy.AndroidOS.Agent.zq",NA,"Android.Riskware.Agent.gGVGW","PUP/Android.FLPrev.1052795",NA,NA,NA,NA,"a.privacy.SexInfoSteal",NA,NA,NA,"Android/Agent.BTN!tr.spy",NA,NA,NA,NA,NA,NA
"100",2021-11-03 00:26:19,2021-11-03 00:26:19,2021-11-03 00:26:19,62,2669106,1,0,0,21,"CA","ZIP",22,NA,"Adware.AndroidOS.Ewind.A!c",NA,NA,"Android.Mobby.GEN20554 (PUP)","Artemis!919A1900C529",NA,NA,NA,NA,NA,NA,"Trojan ( 005537a81 )","Android.Malware.General (score:8)",NA,NA,NA,"Trojan:Malapp","Trojan.Gen.MBT","a variant of Android/AdDisplay.Mobby.I potentially unwanted",NA,NA,"Malicious (score: 99)","not-a-virus:HEUR:AdWare.AndroidOS.Ewind.kp",NA,NA,NA,NA,NA,NA,NA,NA,"Adware.Mobby.5.origin",NA,NA,"Artemis",NA,NA,"PUA.AndroidOS.Mobby","Android:Evo-gen [Trj]",NA,"ADWARE/ANDR.Agent.FOKP.Gen",NA,NA,NA,"Adware:AndroidOS/Ewind.A",NA,NA,NA,"Android.Riskware.HiddenAds.HA","PUP/Android.Agent.995918",NA,NA,NA,NA,NA,NA,NA,"Android.WIN32.Ewind.kp","Android/Erwind.A!tr",NA,"Android Ewind (PUA)",NA,NA,NA,NA
"101",2021-11-03 09:14:01,2021-11-03 09:14:01,2021-11-03 09:14:01,60,356169,1,0,0,21,"IN","ZIP",21,NA,"Trojan.AndroidOS.Generic.C!c",NA,NA,"Android.Agent.GEN36614","Adwind-FDWB.jar!BE68BBB422D0",NA,NA,NA,NA,NA,NA,"Trojan ( 005606f31 )",NA,NA,NA,"AndroidOS/Trojan.TCDR-8",NA,NA,"a variant of Android/TrojanDropper.Agent.FNN",NA,NA,"Malicious (score: 99)",NA,NA,"Trojan.Android.Mlw.hjmrke",NA,NA,NA,NA,NA,"Malware.ANDROID/Packed.FGXW.Gen","Android.Packed.54935","Dropper.Agent.Android.142770",NA,"Adwind-FDWB.jar!BE68BBB422D0",NA,NA,"Trojan.AndroidOS.SpyNote","Android:Evo-gen [Trj]",NA,"ANDROID/Packed.FGXW.Gen","GrayWare/Win32.Presenoker",NA,NA,"Trojan:AndroidOS/Vigorf.A",NA,NA,NA,"Android.Riskware.Drolock.BT",NA,NA,NA,NA,NA,NA,"Trojan.Mober.bT4cib.66",NA,"Android.WIN32.Boogr.gsh","Android/Agent.DUI!tr",NA,NA,NA,NA,NA,NA
"102",2021-11-03 07:40:25,2018-01-09 04:16:36,2021-11-03 07:40:25,60,5996,3,0,0,24,"CZ","DEX",NA,NA,"Trojan.AndroidOS.Generic.C!c",NA,NA,NA,"Artemis!B4ADA9B0B45D",NA,NA,NA,"Malware.Generic-Script.Save.f47f1a0e",NA,NA,"Trojan ( 0051a3c71 )",NA,NA,NA,"AndroidOS/GhostPush.C.gen!Eldorado","AppRisk:Generisk","Trojan.Gen.2","a variant of Android/TrojanDropper.Shedun.V",NA,"Android:Revo-OU [Trj]","Malicious (score: 99)","HEUR:Trojan-Dropper.AndroidOS.Wapnor.a",NA,"Trojan.Android.MLW.ebzlbe",NA,NA,NA,NA,NA,NA,"Android.DownLoader.329.origin",NA,NA,"Artemis",NA,NA,"Trojan-Dropper.AndroidOS.Shedun","Android:Shedun-V [Trj]",NA,"ANDROID/Agent.hutg","Trojan/Generic.ASBOL.A0C1",NA,NA,"TrojanDropper:AndroidOS/Shedun.A!MTB",NA,"HEUR:Trojan-Dropper.AndroidOS.Wapnor.a",NA,NA,"PUP/Android.Agent.839002",NA,NA,NA,NA,NA,NA,NA,"Android.wapnor.a","Android/Shedun.AC!tr",NA,NA,NA,"Android:Revo-OU [Trj]",NA,NA
"103",2021-11-03 09:06:44,2018-06-30 02:26:29,2021-11-03 09:06:44,63,53604603,3,0,0,16,"FR","ZIP",27,NA,"Riskware.AndroidOS.Generic.z!c",NA,NA,NA,"Artemis!0EDB4E42346F",NA,NA,NA,"Program.Android.Multiverze.mt",NA,NA,"Trojan ( 0055482a1 )","Android.PUA.General",NA,NA,NA,NA,"Trojan.Gen.MBT","a variant of Android/AdDisplay.Tapcore.B potentially unwanted",NA,NA,NA,NA,NA,"Riskware.Android.Patacore.feqiqe",NA,NA,NA,NA,"ApplicUnwnt@#pyses2dvp0dh",NA,"Adware.Patacore.1.origin",NA,NA,NA,NA,NA,"PUA.AndroidOS.Tapcore",NA,NA,"ADWARE/ANDR.AdDisplay.AMAA.Gen","Trojan/Generic.ASMalwAD.D99",NA,NA,"Program:AndroidOS/Multiverze",NA,NA,NA,"Android.Adware.Mulad.CU",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Adware/Tapcore!Android",NA,NA,NA,NA,NA,NA
"104",2021-11-03 09:24:18,2017-03-14 20:20:29,2021-11-03 09:24:18,58,787644,2,0,0,16,"CZ","DEX",NA,NA,NA,NA,NA,NA,"Artemis!7E7FCD69E6B6",NA,NA,NA,"PUP.Android-Script.Save.ba88ab6f",NA,NA,"Trojan ( 004ec59f1 )",NA,NA,NA,NA,NA,"PUA.Gen.2","a variant of Android/HyPay.C potentially unsafe",NA,"Android:Agent-MFV [PUP]",NA,"not-a-virus:HEUR:RiskTool.AndroidOS.Agent.cc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Artemis",NA,NA,"PUA.AndroidOS.HyPay","Android:Agent-MFV [PUP]",NA,NA,"RiskWare[RiskTool:not-a-virus,HEUR]/Android.HyPay",NA,NA,"Tool:AndroidOS/Multiverze",NA,"not-a-virus:HEUR:RiskTool.AndroidOS.Agent.cc",NA,NA,"PUP/Android.SmsPay.979813",NA,NA,NA,NA,NA,NA,NA,NA,"Android/Generic.Z.5DD22E!tr",NA,NA,NA,"Android:Agent-MFV [PUP]",NA,NA
"105",2021-11-03 08:17:09,2021-11-03 08:17:09,2021-11-03 08:17:09,63,21035680,1,0,0,23,"CA","ZIP",26,NA,"Adware.AndroidOS.Ewind.A!c",NA,NA,"Android.Agent.GEN10334 (PUP)","Artemis!B25E2A555543",NA,NA,NA,NA,NA,NA,"Adware ( 0052c0941 )",NA,NA,NA,"AndroidOS/Trojan.UDUG-0","Other:Android.Reputation.1","Trojan.Gen.MBT","multiple detections",NA,NA,"Malicious (score: 99)","not-a-virus:HEUR:AdWare.AndroidOS.Ewind.hz",NA,"Riskware.Android.Ewind.hdwbea",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Artemis",NA,NA,"Trojan.AndroidOS.Loki","Android:Evo-gen [Trj]","AdWare.AndroidOS.ijaa","ANDROID/SpyAgent.FGYP.Gen","Trojan/Generic.ASMalwAD.148",NA,NA,"Ransom:Win32/Eris",NA,NA,NA,"Android.Riskware.Agent.CUH","PUP/Android.Agent.560036",NA,NA,NA,NA,"a.gray.plugingame",NA,NA,NA,"Adware/Ewind!Android",NA,"Android CyFin (PUA)",NA,NA,NA,NA
"106",2021-11-03 00:28:16,2021-11-03 00:28:16,2021-11-03 00:28:16,53,2669106,1,0,0,17,"CA","ZIP",22,NA,"Adware.AndroidOS.Ewind.A!c",NA,NA,"Android.Mobby.GEN20554 (PUP)","Artemis!919A1900C529",NA,NA,NA,NA,NA,NA,"Trojan ( 005537a81 )","Android.Malware.General (score:8)",NA,NA,NA,"Trojan:Malapp",NA,"a variant of Android/AdDisplay.Mobby.I potentially unwanted",NA,NA,"Malicious (score: 99)","not-a-virus:UDS:AdWare.AndroidOS.Ewind.kp",NA,NA,NA,NA,NA,NA,NA,NA,"Adware.Mobby.5.origin",NA,NA,NA,NA,NA,"PUA.AndroidOS.Mobby","Android:Evo-gen [Trj]",NA,"ADWARE/ANDR.Agent.FOKP.Gen",NA,NA,NA,NA,NA,NA,NA,"Android.Riskware.HiddenAds.HA","PUP/Android.Agent.995918",NA,NA,NA,NA,NA,NA,NA,NA,"Android/Erwind.A!tr",NA,"Android Ewind (PUA)",NA,NA,NA,NA
"107",2021-11-03 00:26:07,2021-11-03 00:26:07,2021-11-03 00:26:07,61,2669106,1,0,0,23,"CA","ZIP",22,NA,"Adware.AndroidOS.Ewind.A!c",NA,NA,"Android.Mobby.GEN20554 (PUP)","Artemis!919A1900C529",NA,NA,NA,NA,NA,NA,"Trojan ( 005537a81 )","Android.Malware.General (score:8)",NA,NA,NA,"Trojan:Malapp","Trojan.Gen.MBT","a variant of Android/AdDisplay.Mobby.I potentially unwanted",NA,NA,"Malicious (score: 99)","not-a-virus:HEUR:AdWare.AndroidOS.Ewind.kp",NA,NA,NA,NA,NA,NA,NA,"Adware.ADWARE/ANDR.Agent","Adware.Mobby.5.origin",NA,NA,"Artemis",NA,NA,"PUA.AndroidOS.Mobby","Android:Evo-gen [Trj]",NA,"ADWARE/ANDR.Agent.FOKP.Gen",NA,NA,NA,"Adware:AndroidOS/Ewind.A",NA,"not-a-virus:HEUR:AdWare.AndroidOS.Ewind.kp",NA,"Android.Riskware.HiddenAds.HA","PUP/Android.Agent.995918",NA,NA,NA,NA,NA,NA,NA,"Android.WIN32.Ewind.kp","Android/Erwind.A!tr",NA,"Android Ewind (PUA)",NA,NA,NA,NA
"108",2021-11-03 09:25:14,2021-11-03 09:25:14,2021-11-03 09:25:14,62,14898948,1,0,0,17,"IE","ZIP",22,NA,NA,NA,NA,"Android.Fakecalls.GEN45163",NA,NA,NA,NA,NA,NA,NA,"Trojan ( 0055e4881 )","Android.PUA.DebugKey",NA,NA,"AndroidOS/Trojan.WBAO-9",NA,NA,"a variant of Android/TrojanDropper.Agent.IZK",NA,NA,"Malicious (score: 99)","HEUR:Trojan-Banker.AndroidOS.Fakecalls.k",NA,NA,NA,NA,NA,NA,NA,NA,"Android.Spy.914.origin",NA,NA,NA,NA,NA,"Trojan-Dropper.AndroidOS.Agent","Android:Evo-gen [Trj]",NA,"ANDROID/Banker.FKCG.Gen",NA,NA,NA,"TrojanDropper:AndroidOS/BankerAgent.X",NA,"HEUR:Trojan-Banker.AndroidOS.Fakecalls.k",NA,"Android.Riskware.Agent.JMB","PUP/Android.FLPrev.1039239",NA,NA,NA,NA,NA,NA,NA,NA,"Android/Agent.DSI!tr",NA,"Andr/Xgen2-ZA",NA,NA,NA,NA
"109",2021-11-03 08:00:04,2021-11-03 08:00:04,2021-11-03 08:00:04,62,1975464,1,0,0,19,"US","ZIP",22,NA,"Adware.AndroidOS.Adlo.A!c",NA,NA,NA,"Artemis!5720B5E8F3BD",NA,NA,NA,NA,NA,NA,"Trojan ( 0057e8751 )",NA,NA,NA,NA,NA,NA,"a variant of Android/TrojanDropper.Agent.GZB",NA,NA,"Malicious (score: 99)","not-a-virus:HEUR:AdWare.AndroidOS.Adlo.a",NA,"Riskware.Android.Adlo.jcguwi",NA,NA,NA,NA,NA,NA,"Android.HiddenAds.2656",NA,NA,"Artemis!PUP",NA,NA,"Trojan-Dropper.AndroidOS.Agent","Android:Evo-gen [Trj]",NA,"ANDROID/Agent.MER.Gen","Trojan/Generic.ASMalwAD.2D",NA,NA,"Trojan:Script/Sabsik.FL.B!ml",NA,NA,NA,"Android.Trojan.Downloader.DN","PUP/Android.Hidad.1030260",NA,NA,NA,NA,NA,NA,NA,"Android.WIN32.Adlo.a","Android/Agent.GZB!tr",NA,"Andr/Xgen2-YR",NA,NA,NA,NA
